1 -4.809952e-001 4.956580e-001 -1.491708e+001 2.012800e+000
2 -5.552411e-001 4.770965e-001 -1.470733e+001 3.746957e+000
3 -6.341274e-001 4.446139e-001 -1.466710e+001 6.086940e+000
4 -6.480486e-001 3.935699e-001 -1.361402e+001 7.091861e+000
5 -6.898119e-001 3.100432e-001 -1.225595e+001 9.242016e+000
6 -8.058212e-001 2.914817e-001 -1.291854e+001 1.176639e+001
7 -8.847075e-001 1.847532e-001 -1.105210e+001 1.322663e+001
8 -9.171901e-001 8.730536e-002 -9.590046e+000 1.295558e+001
9 -8.939882e-001 2.234016e-002 -9.273529e+000 1.216966e+001
10 -8.661460e-001 -1.478281e-002 -9.318178e+000 1.167590e+001
11 -8.058212e-001 -1.478281e-002 -9.790118e+000 1.147484e+001
12 -7.362156e-001 4.090165e-002 -1.024043e+001 1.161822e+001
13 -6.712504e-001 1.151476e-001 -1.009844e+001 1.146955e+001
14 -5.970045e-001 5.018239e-002 -1.019484e+001 1.226319e+001
15 -6.155660e-001 -6.118652e-002 -1.119711e+001 1.158435e+001
16 -6.619697e-001 -1.447132e-001 -1.121461e+001 1.049902e+001
17 -6.573293e-001 -2.468014e-001 -1.166014e+001 9.266662e+000
18 -5.598815e-001 -3.303280e-001 -1.328544e+001 8.378849e+000
19 -3.557052e-001 -2.282399e-001 -1.606054e+001 1.102919e+001
20 -3.557052e-001 -1.215113e-001 -1.558649e+001 1.275716e+001
21 -3.417841e-001 3.778679e-003 -1.565581e+001 1.588484e+001
22 -2.211344e-001 6.410351e-002 -1.992483e+001 1.483248e+001
23 -8.192327e-002 -2.870392e-002 -1.853921e+001 1.304343e+001
24 -1.695807e-002 -6.582689e-002 -1.831185e+001 1.327801e+001
25 6.192824e-002 3.626128e-002 -1.711982e+001 1.267541e+001
26 8.048972e-002 8.266499e-002 -1.662667e+001 1.212621e+001
27 -3.036957e-003 1.847532e-001 -1.779784e+001 9.920532e+000
28 -8.192327e-002 2.914817e-001 -1.913472e+001 6.719187e+000
29 -8.192327e-002 3.796487e-001 -1.782749e+001 4.786970e+000
30 -1.793711e-001 4.724562e-001 -1.732975e+001 1.908279e+000
31 -2.350555e-001 4.724562e-001 -1.736654e+001 1.020476e+000
32 -3.696263e-001 5.142195e-001 -1.590767e+001 6.286297e-001
33 -4.345915e-001 5.281406e-001 -1.560101e+001 1.330023e+000
34 -4.253107e-001 -3.024858e-001 -1.531314e+001 9.538835e+000
35 -5.998290e-001 4.587368e-001 -1.460874e+001 5.018157e+000
36 -6.662065e-001 3.572539e-001 -1.292501e+001 8.073541e+000
37 -7.402507e-001 3.019730e-001 -1.261962e+001 1.039073e+001
38 -9.030672e-001 1.296740e-001 -1.019958e+001 1.307447e+001
39 -9.040760e-001 5.058590e-002 -9.371994e+000 1.251226e+001
40 -7.755579e-001 9.427827e-003 -1.004637e+001 1.155515e+001
41 -6.069828e-001 -9.687652e-003 -1.082985e+001 1.202550e+001
42 -3.478367e-001 -5.069524e-002 -1.553628e+001 1.426394e+001
43 -2.794759e-001 3.493278e-002 -1.813309e+001 1.614109e+001
44 -1.448225e-001 1.322890e-002 -1.896408e+001 1.335092e+001
45 1.645493e-002 -2.258654e-002 -1.792267e+001 1.311252e+001
46 4.215723e-002 1.067527e-002 -1.750660e+001 1.290255e+001
47 5.955572e-002 1.082510e-001 -1.685490e+001 1.158795e+001
48 3.234151e-002 1.415128e-001 -1.721618e+001 1.089185e+001
49 -4.310176e-002 2.389585e-001 -1.853117e+001 8.499827e+000
50 -1.231981e-001 4.189582e-001 -1.781170e+001 3.402646e+000
51 -1.549481e-001 4.491962e-001 -1.762373e+001 2.481978e+000
52 -2.740142e-001 4.845468e-001 -1.695829e+001 5.432761e-001
53 -3.186002e-001 4.983838e-001 -1.640646e+001 3.629855e-001
54 -8.504091e-001 2.311569e-001 -1.187685e+001 1.270143e+001
55 -4.838198e-001 -3.145911e-001 -1.446187e+001 8.941823e+000
56 -7.037330e-001 7.802462e-002 -1.026883e+001 1.161563e+001
57 -6.387678e-001 -1.029499e-001 -1.125571e+001 1.106632e+001
58 -4.944067e-002 -4.726540e-002 -1.840496e+001 1.309951e+001
59 -5.181182e-001 4.863773e-001 -1.474831e+001 2.841183e+000
60 -4.995567e-001 4.910177e-001 -1.482134e+001 2.443519e+000
61 -5.775351e-001 4.679167e-001 -1.466439e+001 4.358225e+000
62 -6.169782e-001 4.516754e-001 -1.467543e+001 5.575181e+000
63 -6.410880e-001 4.190919e-001 -1.414740e+001 6.572367e+000
64 -6.571275e-001 3.754119e-001 -1.325982e+001 7.580721e+000
65 -6.780092e-001 3.336485e-001 -1.255350e+001 8.673161e+000
66 -7.150313e-001 3.060081e-001 -1.247149e+001 9.789663e+000
67 -7.730359e-001 2.967273e-001 -1.285120e+001 1.108573e+001
68 -8.938874e-001 1.572136e-001 -1.059415e+001 1.316943e+001
69 -9.101287e-001 1.084897e-001 -9.881415e+000 1.303982e+001
70 -9.106330e-001 6.894563e-002 -9.479211e+000 1.271895e+001
71 -8.990321e-001 3.646303e-002 -9.316005e+000 1.234594e+001
72 -8.800671e-001 3.778679e-003 -9.284963e+000 1.192344e+001
73 -8.359836e-001 -1.478281e-002 -9.572904e+000 1.156445e+001
74 -7.906895e-001 -2.677489e-003 -9.925885e+000 1.151626e+001
75 -7.558868e-001 2.516474e-002 -1.016250e+001 1.159157e+001
76 -7.199743e-001 5.946313e-002 -1.027375e+001 1.163082e+001
77 -6.341274e-001 8.266499e-002 -1.002079e+001 1.182192e+001
78 -6.019936e-001 2.024737e-002 -1.054467e+001 1.219237e+001
79 -6.112744e-001 -3.543709e-002 -1.103829e+001 1.182267e+001
80 -6.271669e-001 -8.206819e-002 -1.124430e+001 1.132055e+001
81 -6.596495e-001 -1.957573e-001 -1.142620e+001 9.931051e+000
82 -6.086054e-001 -2.885647e-001 -1.246392e+001 8.847336e+000
83 -3.557052e-001 -1.748756e-001 -1.578915e+001 1.186571e+001
84 -3.517709e-001 -8.610329e-002 -1.553051e+001 1.348442e+001
85 -3.448104e-001 -2.345828e-002 -1.558885e+001 1.499235e+001
86 -3.106300e-001 1.935573e-002 -1.687190e+001 1.615689e+001
87 -2.503051e-001 4.951814e-002 -1.917759e+001 1.562204e+001
88 -1.829785e-001 3.866620e-002 -1.940222e+001 1.388126e+001
89 -1.133729e-001 -7.737510e-003 -1.871544e+001 1.310679e+001
90 -6.568197e-002 -3.798466e-002 -1.846165e+001 1.305885e+001
91 -2.515715e-004 -4.420671e-002 -1.812178e+001 1.321271e+001
92 2.930608e-002 -5.955633e-003 -1.772358e+001 1.302101e+001
93 5.204274e-002 2.346827e-002 -1.731471e+001 1.279092e+001
94 7.120898e-002 5.946313e-002 -1.689287e+001 1.241344e+001
95 7.002272e-002 9.545799e-002 -1.673269e+001 1.185733e+001
96 4.594862e-002 1.248819e-001 -1.702062e+001 1.125262e+001
97 1.465228e-002 1.631330e-001 -1.748526e+001 1.043060e+001
98 -2.306936e-002 2.118558e-001 -1.816196e+001 9.257722e+000
99 -6.251252e-002 2.652201e-001 -1.886483e+001 7.666720e+000
100 -8.192327e-002 3.355652e-001 -1.850700e+001 5.657810e+000
101 -1.025607e-001 3.993035e-001 -1.785697e+001 4.056777e+000
102 -1.390731e-001 4.340772e-001 -1.772338e+001 2.908743e+000
103 -1.671596e-001 4.608262e-001 -1.748246e+001 2.188570e+000
104 -2.072133e-001 4.724562e-001 -1.741569e+001 1.458692e+000
105 -2.545349e-001 4.785015e-001 -1.718397e+001 7.434506e-001
106 -2.963072e-001 4.914653e-001 -1.668343e+001 4.099211e-001
107 -3.441132e-001 5.063017e-001 -1.612936e+001 4.378713e-001
108 -4.021089e-001 5.211801e-001 -1.568434e+001 9.300336e-001
109 -4.577933e-001 5.118993e-001 -1.527575e+001 1.620561e+000
110 -8.281151e-001 2.613193e-001 -1.241604e+001 1.230125e+001
111 -8.675583e-001 2.079550e-001 -1.148174e+001 1.298884e+001
112 -5.218506e-001 -3.224596e-001 -1.389722e+001 8.681548e+000
113 -4.545653e-001 -3.085385e-001 -1.487712e+001 9.218218e+000
114 -3.905080e-001 -2.653629e-001 -1.569024e+001 1.026362e+001
115 -6.874917e-001 9.658610e-002 -1.022524e+001 1.157091e+001
116 -6.503687e-001 -1.238315e-001 -1.124674e+001 1.080914e+001
117 -3.319937e-002 -5.654615e-002 -1.835991e+001 1.316480e+001
118 -5.366796e-001 4.817369e-001 -1.471637e+001 3.258722e+000
119 -4.902759e-001 4.933378e-001 -1.486648e+001 2.236514e+000
120 -5.663881e-001 4.725066e-001 -1.468455e+001 4.044803e+000
121 -6.084036e-001 4.552061e-001 -1.466349e+001 5.307613e+000
